<<<<<<< HEAD
DILIST_ID,CompoundName,DILIst Classification,Routs of Administration,SMILES,NEW SMILES,MolecularWeight,TPSA,XLogP,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount
659,fexofenadine,0,Oral,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,501.7,81,3,0,3,5,10,37
660,fialuridine,1,Oral,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)F)I,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)F)I,372.09,99.1,-0.9,0,3,6,2,18
661,fipexide,1,Oral,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl,388.8,51.2,3.2,0,0,5,5,27
664,flecainide,1,Oral,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,414.34,59.6,3.8,0,2,10,7,28
667,pegfilgrastim,0,Subcutaneous,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O.CS(=O)(=O)O,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O,730.7,365,-8.6,0,12,20,19,50
668,flucytosine,0,Oral,C1=NC(=O)NC(=C1F)N,C1=NC(=O)NC(=C1F)N,129.09,67.5,-0.9,0,2,3,0,9
669,fludarabine,0,Oral,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N,285.23,140,-0.6,0,4,9,2,20
670,flumazenil,0,Intravenous,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,303.29,64.4,1,0,0,5,3,22
676,flurazepam,1,Oral,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,387.9,35.9,3,0,0,4,6,27
677,fluvoxamine,0,Oral,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,318.33,56.8,2.6,0,1,7,9,22
678,foscarnet,0,Intravenous,C(=O)(O)P(=O)(O)O,C(=O)(O)P(=O)(O)O,126.01,94.8,-2,0,3,5,1,7
679,fosfomycin,1,Oral,CC1C(O1)P(=O)(O)O,CC1C(O1)P(=O)(O)O,138.06,70.1,-1.4,0,2,4,1,8
680,fosinopril,1,Oral,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3,563.7,110,6.2,0,1,7,15,39
681,fosphenytoin,1,Intramuscular,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3,362.27,116,0.6,0,3,6,5,25
685,gemcitabine,1,Intravenous,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,263.2,108,-1.5,0,3,6,2,18
694,hydrochlorothiazide,1,Oral,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,297.7,135,-0.1,0,3,7,1,17
695,idarubicin,0,Intravenous,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,497.5,177,1.9,0,5,10,3,36
696,indapamide,0,Oral,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,365.8,101,2.9,0,2,5,3,24
697,indinavir,0,Oral,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,613.8,118,2.8,0,4,7,12,45
699,irinotecan,1,Intravenous,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,586.7,113,3,0,1,8,5,43
700,l-methionine,0,Oral,CSCCC(C(=O)O)N,CSCCC(C(=O)O)N,149.21,88.6,-1.9,0,2,4,4,9
701,isradipine,1,Oral,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,371.4,104,4.3,0,1,8,6,27
702,kanamycin,0,Intravenous,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,484.5,283,-6.9,0,11,15,6,33
703,riboflavin,0,Oral,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,376.4,155,-1.5,0,5,7,5,27
704,lamotrigine,1,Oral,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,256.09,90.7,1.4,0,2,5,1,16
705,l-carnitine,0,Oral,C[N+](C)(C)CC(CC(=O)[O-])O,C[N+](C)(C)CC(CC(=O)[O-])O,161.2,60.4,-0.2,0,1,3,3,11
706,levofloxacin,1,Oral,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,361.4,73.3,-0.4,0,1,8,2,26
707,levonorgestrel,0,Oral,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,312.4,37.3,3.3,0,1,2,2,23
708,lisinopril,1,Oral,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O,405.5,133,-2.9,0,4,7,12,29
709,loracarbef,1,Oral,C1CC(=C(N2C1C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,C1CC(=C(N2C1C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,349.77,113,-1.7,0,3,5,4,24
710,loratadine,0,Oral,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,382.9,42.4,5.2,0,0,3,2,27
711,losartan,1,Oral,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,422.9,92.5,4.3,0,2,5,8,30
712,loxapine,0,Oral,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,327.8,28.1,3.1,0,0,3,1,23
713,mebanazine,1,Oral,CC(C1=CC=CC=C1)NN,CC(C1=CC=CC=C1)NN,136.19,38,0.9,0,2,2,2,10
714,mechlorethamine,0,Intravenous,CN(CCCl)CCCl,CN(CCCl)CCCl,156.05,3.2,0.9,0,0,1,4,8
715,mefloquine,1,Oral,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,378.31,45.2,3.6,0,2,9,2,26
716,vitamin e,0,Oral,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,430.7,29.5,10.7,0,1,2,12,31
717,melphalan,1,Oral,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,305.2,66.6,-0.5,0,2,4,8,19
718,meprobamate,0,Oral,CCCC(C)(COC(=O)N)COC(=O)N,CCCC(C)(COC(=O)N)COC(=O)N,218.25,105,0.7,0,2,4,8,15
719,meropenem,1,Intravenous,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,383.5,136,-2.4,0,3,7,5,26
720,methazolamide,1,Oral,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,236.3,139,0.1,0,1,6,1,14
721,methoxsalen,1,Oral,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,216.19,48.7,1.9,0,0,4,1,16
722,methylphenidate,1,Oral,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,233.31,38.3,0.2,0,1,3,4,17
723,methylscopolamine bromide,0,Oral,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-],C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C,398.3,59.1,0,0,1,5,5,24
724,metoclopramide,1,Oral,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,299.79,67.6,2.6,0,2,4,7,20
725,mexiletine,1,Oral,CC1=C(C(=CC=C1)C)OCC(C)N,CC1=C(C(=CC=C1)C)OCC(C)N,179.26,35.2,2.1,0,1,2,3,13
726,midazolam,0,Oral,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,325.8,30.2,2.5,0,0,3,1,23
727,midodrine,0,Oral,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,254.28,93.8,-0.6,0,3,5,6,18
728,mirtazapine,1,Oral,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,265.35,19.4,3.3,0,0,3,0,20
729,mitotane,0,Oral,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,320,0,6.2,0,0,0,3,18
730,mitoxantrone,1,Intravenous,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,444.5,163,1,0,8,10,12,32
731,moexipril,0,Oral,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC,498.6,114,1.2,0,2,8,12,36
732,moxisylyte,1,Oral,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C,279.37,38.8,3.2,0,0,4,7,20
733,folic acid,0,Oral,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,441.4,209,-1.1,0,6,10,9,32
734,nabumetone,0,Oral,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,228.29,26.3,3.1,0,0,2,4,17
735,nadolol,0,Oral,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,309.4,82,0.7,0,4,5,6,22
736,nafcillin,1,Intravenous,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,414.5,121,2.9,0,2,6,5,29
737,nalbuphine,0,Intravenous,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,357.4,73.2,0.2,0,3,5,2,26
738,nialamide,1,Oral,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,298.34,83.1,0.9,0,3,4,7,22
739,nicardipine,0,Oral,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,479.5,114,3.8,0,1,8,10,35
740,nimodipine,0,Oral,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,418.4,120,3.1,0,1,8,9,30
741,niperotidine,1,Oral,CN(C)CC1=CC=C(O1)CSCCNC(=C[N+](=O)[O-])NCC2=CC3=C(C=C2)OCO3,CN(C)CC1=CC=C(O1)CSCCNC(=C[N+](=O)[O-])NCC2=CC3=C(C=C2)OCO3,434.5,130,2.9,0,2,9,11,30
742,nitroglycerin,0,Oral,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],227.09,165,1.6,0,0,9,5,15
743,nomifensine,1,Oral,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3,238.33,29.3,2.6,0,1,2,1,18
744,norfloxacin,1,Oral,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,319.33,72.9,-1,0,2,7,3,23
745,nortriptyline,1,Oral,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,263.4,12,4.5,0,1,1,3,20
746,octreotide,1,Intravenous,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O,1019.2,383,1,0,13,14,17,71
747,ondansetron,1,Oral,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,293.4,39.8,2.3,0,0,2,2,22
748,ofloxacin,1,Oral,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,361.4,73.3,-0.4,0,1,8,2,26
749,diphenoxylate,0,Oral,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,452.6,53.3,5.7,0,0,4,9,34
750,oxacillin,1,Intravenous,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,401.4,138,2.4,0,2,7,4,28
751,ambenonium,0,Oral,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,537.6,58.2,5.1,2,2,2,14,36
752,papaverine,1,Intravenous,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,339.4,49.8,3.9,0,0,5,6,25
753,penbutolol,0,Oral,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O,291.4,41.5,4.2,0,2,3,7,21
754,penicillin g,1,Intravenous,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,334.4,112,1.8,0,2,5,4,23
755,penicillin v,0,Oral,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,350.4,121,2.1,0,2,6,5,24
756,pentazocine,0,Intravenous,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,285.4,23.5,3.3,0,1,2,2,21
757,pentostatin,1,Intravenous,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O,268.27,112,-2.1,0,4,6,2,19
758,perphenazine,1,Oral,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,404,55.2,4.2,0,1,5,6,27
759,phenelzine,1,Oral,C1=CC=C(C=C1)CCNN,C1=CC=C(C=C1)CCNN,136.19,38,1.2,0,2,2,3,10
760,ephedrine,0,Intravenous,CC(C(C1=CC=CC=C1)O)NC,CC(C(C1=CC=CC=C1)O)NC,165.23,32.3,0.9,0,2,2,3,12
761,pimozide,0,Oral,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,461.5,35.6,6.3,0,1,4,7,34
762,pindolol,0,Oral,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,248.32,57.3,1.8,0,3,3,6,18
763,piperacillin,0,Intravenous,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,517.6,182,0.5,0,3,8,6,36
764,piroxicam,1,Oral,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,331.3,108,3.1,0,2,6,2,23
765,pirprofen,1,Oral,CC(C1=CC(=C(C=C1)N2CC=CC2)Cl)C(=O)O,CC(C1=CC(=C(C=C1)N2CC=CC2)Cl)C(=O)O,251.71,40.5,2.9,0,1,3,3,17
766,salsalate,1,Oral,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,258.23,83.8,3,0,2,5,4,19
768,probenecid,0,Oral,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,285.36,83.1,3.2,0,1,5,7,19
769,procainamide,1,Intravenous,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,235.33,58.4,0.9,0,2,3,6,17
770,propafenone,1,Oral,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,341.4,58.6,3.3,0,2,4,11,25
771,propranolol,0,Oral,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,259.34,41.5,3,0,2,3,6,19
772,propofol,1,Intravenous,CC(C)C1=C(C(=CC=C1)C(C)C)O,CC(C)C1=C(C(=CC=C1)C(C)C)O,178.27,20.2,3.8,0,1,1,2,13
773,pyrantel,0,Oral,CN1CCCN=C1C=CC2=CC=CS2,CN1CCCN=C1C=CC2=CC=CS2,206.31,43.8,1.6,0,0,2,2,14
774,pyrimethamine,1,Oral,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,248.71,77.8,2.7,0,2,4,2,17
775,quazepam,0,Oral,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,386.8,47.7,4,0,0,6,2,25
776,quinapril,1,Oral,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,438.5,95.9,1.2,0,2,6,10,32
777,quinidine,1,Oral,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,324.4,45.6,2.9,0,1,4,4,24
778,ramipril,1,Oral,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O,416.5,95.9,1.4,0,2,6,10,30
779,reserpine,0,Oral,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,608.7,118,4,0,1,10,10,44
780,ribavirin,0,Oral,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,244.2,144,-1.8,0,4,7,3,17
781,riluzole,1,Oral,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,234.2,76.4,3.6,0,1,7,1,15
782,risperidone,1,Oral,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,410.5,61.9,2.7,0,0,6,4,30
783,ritonavir,1,Oral,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,720.9,202,6,0,4,9,18,50
784,saquinavir,1,Oral,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,670.8,167,4.2,0,5,7,13,49
785,selegiline,0,Oral,CC(CC1=CC=CC=C1)N(C)CC#C,CC(CC1=CC=CC=C1)N(C)CC#C,187.28,3.2,2.8,0,0,1,4,14
786,succimer,1,Oral,C(C(C(=O)O)S)(C(=O)O)S,C(C(C(=O)O)S)(C(=O)O)S,182.2,76.6,0.1,0,4,6,3,10
787,sumatriptan,0,Oral,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,295.4,73.6,0.9,0,2,4,6,20
