<<<<<<< HEAD
DILIST_ID,CompoundName,DILIst Classification,Routs of Administration,SMILES,NEW SMILES
873,bisacodyl,0,Oral,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3
874,leucovorin,0,Oral,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
875,lapatinib,1,Oral,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
876,oseltamivir,0,Oral,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC
877,alaproclate,1,Oral,CC(C(=O)OC(C)(C)CC1=CC=C(C=C1)Cl)N,CC(C(=O)OC(C)(C)CC1=CC=C(C=C1)Cl)N
878,orlistat,1,Oral,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O
879,apomorphine,0,Subcutaneous,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
880,dihydroergotamine,0,Intravenous,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
881,procyclidine,0,Oral,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O
882,clemastine,0,Oral,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C
883,tenofovir,1,Oral,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O
884,norethindrone acetate,0,Oral,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C
885,exametazime,0,Intravenous,CC(C(=NO)C)NCC(C)(C)CNC(C)C(=NO)C,CC(C(=NO)C)NCC(C)(C)CNC(C)C(=NO)C
886,erythropoietin,0,Intravenous,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl
887,Argipressin,0,Intravenous,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N
889,plerixafor,0,Subcutaneous,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3
890,tyramine,0,Oral,C1=CC(=CC=C1CCN)O,C1=CC(=CC=C1CCN)O
893,agalsidase beta,0,Intravenous,CCCCCCCC(=O)NC(CN1CCCC1)C(C2=CC3=C(C=C2)OCCO3)O.CCCCCCCC(=O)NC(CN1CCCC1)C(C2=CC3=C(C=C2)OCCO3)O.C(C(C(=O)O)O)(C(=O)O)O,CCCCCCCC(=O)NC(CN1CCCC1)C(C2=CC3=C(C=C2)OCCO3)O
894,gadolinium ethoxybenzyl DTPA,0,Intravenous,CCOC1=CC=C(C=C1)CC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Gd+3],CCOC1=CC=C(C=C1)CC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-]
896,Levoleucovorin,0,Intravenous,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
897,levomefolate calcium,0,Oral,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-].[Ca+2],CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
898,sitaxsentan,1,Oral,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2
899,dexmethylphenidate,1,Oral,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,COC(=O)C(C1CCCCN1)C2=CC=CC=C2
902,Floxuridine,1,Intra-arterial,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O
903,Flucloxacillin,1,oral,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
904,Halothane,1,Respiratory (inhalation),C(C(F)(F)F)(Cl)Br,C(C(F)(F)F)(Cl)Br
907,Acetohexamide,1,oral,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2
908,Dabigatran,1,oral,CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N,CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N
909,Gliclazide,1,Oral,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2
910,Imipenem,1,Intravenous,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O
911,Lopinavir,1,Oral,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O
912,Molindone,1,Oral,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C
913,Plicamycin,1,,CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)C(C(C5)C(C(=O)C(C(C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)C(C(C5)C(C(=O)C(C(C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O
914,Rilpivirine,1,Oral,CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)C=CC#N,CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)C=CC#N
915,Tibolone,1,,CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O,CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O
916,Tobramycin,1,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N
917,Vismodegib,1,Oral,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl
918,Hydrocodone,0,Oral,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
919,Zalcitabine,0,Oral,C1CC(OC1CO)N2C=CC(=NC2=O)N,C1CC(OC1CO)N2C=CC(=NC2=O)N
920,Acrivastine,0,Oral,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC(=N3)C=CC(=O)O,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC(=N3)C=CC(=O)O
921,Amobarbital,0,"Intramuscular; Intravenous, oral",CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C
922,Artemether,0,Oral,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C
923,Bitolterol,0,,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C
924,Butalbital,0,Oral,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C
925,Butobarbital,0,,CCCCC1(C(=O)NC(=O)NC1=O)CC,CCCCC1(C(=O)NC(=O)NC1=O)CC
926,Carmustine,0,Intravenous,C(CCl)NC(=O)N(CCCl)N=O,C(CCl)NC(=O)N(CCCl)N=O
927,Chloral hydrate,0,Oral,C(C(Cl)(Cl)Cl)(O)O,C(C(Cl)(Cl)Cl)(O)O
928,Chlortetracycline,0,Tropical,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O
929,Cilastatin,0,Intravenous,CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C,CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C
930,Cisapride,0,Oral,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F
931,Cobicistat,0,Oral,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5
932,Docusate,0,oral,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O
933,Ergotamine,0,oral,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C
934,Ethacrynate,0,oral,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl
935,Fentanyl,0,Sublingual,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
936,Formoterol,0,Respiratory (inhalation),CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
937,Gentamicin,0,Intramuscular; Intravenous,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC
938,Homatropine,0,Ophthalmic,CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O,CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O
939,Hyoscyamine,0,oral,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
940,Ipratropium,0,Oral; Respiratory (inhalation),CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C
941,Levamisole,0,Oral,C1CSC2=NC(CN21)C3=CC=CC=C3,C1CSC2=NC(CN21)C3=CC=CC=C3
942,Levodopa,0,Oral,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,C1=CC(=C(C=C1CC(C(=O)O)N)O)O
943,Liraglutide,0,Subcutaneous,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCCC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CC6=CN=CN6)N)C(=O)O,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCCC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CC6=CN=CN6)N)C(=O)O
944,Nalmefene,0,Oral,C=C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O,C=C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O
945,Pegaptanib,0,Intravitreal,COCCOC(=O)NCCCCC(C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCCOC,COCCOC(=O)NCCCCC(C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCCOC
946,Proguanil,0,Oral,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl
947,Salmeterol,0,Oral; Respiratory (inhalation),C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
948,Tazobactam,0,Intravenous; Parenteral,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3
949,Thiopental,0,Intravenous,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC
950,Ticarcillin,0,Intramuscular; Intravenous,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C
951,Tiotropium,0,Oral; Respiratory (inhalation),C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C
952,Zanamivir,0,Oral; Respiratory (inhalation),CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N
953,ACEMETACIN,1,,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O
954,ACETARSOL,1,Vaginal,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O
955,Alatrofloxacin,1,,CC(C(=O)NC(C)C(=O)NC1C2C1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N,CC(C(=O)NC(C)C(=O)NC1C2C1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N
956,Alimemazine,1,Oral,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
957,ANDROSTANOLONE,1,,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C
959,Artemisinin,1,,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C
960,Artesunate,1,,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C
961,bendazolic acid,1,,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)OCC(=O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)OCC(=O)O
962,Bupivacaine,1,Epidural; Infiltration; Intracaudal; Perineural,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
964,CARBIMAZOLE,1,,CCOC(=O)N1C=CN(C1=S)C,CCOC(=O)N1C=CN(C1=S)C
965,Cerivastatin,1,Oral,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)O)O)O,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)O)O)O
966,CILAZAPRIL,1,Oral,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCCN3CCCC(N3C2=O)C(=O)O,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCCN3CCCC(N3C2=O)C(=O)O
967,CINITAPRIDE,1,,CCOC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3CCC=CC3)[N+](=O)[O-])N,CCOC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3CCC=CC3)[N+](=O)[O-])N
969,CLOMETHIAZOLE,1,,CC1=C(SC=N1)CCCl,CC1=C(SC=N1)CCCl
970,CLOTIAZEPAM,1,,CCC1=CC2=C(S1)N(C(=O)CN=C2C3=CC=CC=C3Cl)C,CCC1=CC2=C(S1)N(C(=O)CN=C2C3=CC=CC=C3Cl)C
971,COCAINE,1,"Nasal, Torpical",CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC
972,CYPROTERONE,1,"Oral, Intramuscular",CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)O,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)O
973,Dehydroepiandrosterone,1,,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C
974,Desflurane,1,Respiratory (inhalation),C(C(F)(F)F)(OC(F)F)F,C(C(F)(F)F)(OC(F)F)F
975,DEXKETOPROFEN,1,,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
977,DICOUMAROL,1,,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
978,EBASTINE,1,,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4
979,ENFLURANE,1,Respiratory (inhalation),C(C(OC(F)F)(F)F)(F)Cl,C(C(OC(F)F)(F)F)(F)Cl
980,ESTRIOL,1,,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O
981,Ethinylestradiol,1,"Oral, Transdermal",CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O
982,ETRETINATE,1,,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C
983,FLUPENTIXOL,1,"Oral, Intramuscular",C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
984,Fusidic Acid,1,"Oral, Topical, Intravenous, optahlmic",CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C
986,GLUCOSAMINE,1,Topical,C(C1C(C(C(C(O1)O)N)O)O)O,C(C1C(C(C(C(O1)O)N)O)O)O
992,Isaxonine phosphate,1,"Oral,Intramuscular; Intravenous",CC(C)NC1=NC=CC=N1.OP(=O)(O)O,CC(C)NC1=NC=CC=N1
993,JOSAMYCIN,1,,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O
994,LEVOMEPROMAZINE,1,"Oral,Intramuscular; Intravenous",CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C
995,Melperone,1,,CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F,CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F
996,METAMIZOLE,1,,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)O,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)O
997,Methoxyflurane,1,,COC(C(Cl)Cl)(F)F,COC(C(Cl)Cl)(F)F
999,NIFLUMIC ACID,1,,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
1002,PENICILLIN,1,,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
1003,Phenisatin,1,,CC(=O)N1C2=CC=CC=C2C(C1=O)(C3=CC=C(C=C3)OC(=O)C)C4=CC=C(C=C4)OC(=O)C,CC(=O)N1C2=CC=CC=C2C(C1=O)(C3=CC=C(C=C3)OC(=O)C)C4=CC=C(C=C4)OC(=O)C
1004,Pivmecillinam,1,Oral,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C
1005,RITODRINE,1,"Oral, Intravenous",CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O,CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O
